route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100162,69014,347461006,"University District","LOCAL",1,7252890,30271008,0,101,1,1
100162,69014,347463286,"University District Bellevue","LOCAL",1,7252892,30271003,0,101,1,1
100162,69014,347463296,"University District Bellevue","LOCAL",1,7252901,30271003,0,101,1,1
100137,69014,347464336,"Eastgate P&R","LOCAL",1,7252851,20246003,0,101,1,1
100136,69014,347465656,"Factoria Crossroads","LOCAL",1,7252887,20245007,0,101,1,1
100133,69014,347468066,"Bellevue Transit Center","LOCAL",0,7252907,11240002,0,101,1,1
100133,69014,347468076,"Bellevue Transit Center","LOCAL",0,7252905,11240002,0,101,1,1
100133,69014,347468086,"Bellevue Transit Center","LOCAL",0,7252909,11240002,0,101,1,1
100133,69014,347468096,"Bellevue Transit Center","LOCAL",0,7252910,11240002,0,101,1,1
102548,8721,347619646,"Bellevue Transit Center Crossroads","LOCAL",1,7252955,30672003,0,101,1,1
102548,8721,347619656,"Bellevue Transit Center Crossroads","LOCAL",1,7252954,30672003,0,101,1,1
102548,8721,347619676,"Bellevue Transit Center Crossroads","LOCAL",1,7252955,30672003,0,101,1,1
102548,8721,347619696,"Bellevue Transit Center Crossroads","LOCAL",1,7252954,30672003,0,101,1,1
102548,8721,347619716,"Bellevue Transit Center Crossroads","LOCAL",1,7252958,30672003,0,101,1,1
102548,8721,347619726,"Bellevue Transit Center Crossroads","LOCAL",1,7252958,30672003,0,101,1,1
102548,8721,347619756,"Bellevue Transit Center Crossroads","LOCAL",1,7252960,30672003,0,101,1,1
102548,8721,347619776,"Bellevue Transit Center Crossroads","LOCAL",1,7252958,30672003,0,101,1,1
102548,8721,347619786,"Bellevue Transit Center Crossroads","LOCAL",1,7252960,30672003,0,101,1,1
102548,8721,347619796,"Bellevue Transit Center Crossroads","LOCAL",1,7252958,30672003,0,101,1,1
102548,8721,347619806,"Bellevue Transit Center Crossroads","LOCAL",1,7252958,30672003,0,101,1,1
102548,8721,347619816,"Bellevue Transit Center Crossroads","LOCAL",1,7252960,30672003,0,101,1,1
102548,8721,347619866,"Bellevue Transit Center Crossroads","LOCAL",1,7252959,30672003,0,101,1,1
102548,8721,347619886,"Bellevue Transit Center Crossroads","LOCAL",1,7252959,30672003,0,101,1,1
102548,8721,347619916,"Bellevue Transit Center Crossroads","LOCAL",1,7252957,30672003,0,101,1,1
102548,8721,347619926,"Bellevue Transit Center Crossroads","LOCAL",1,7252960,30672003,0,101,1,1
102548,8721,347619966,"Bellevue Transit Center Crossroads","LOCAL",1,7252961,30672003,0,101,1,1
102548,8721,347619986,"Bellevue Transit Center Crossroads","LOCAL",1,7252954,30672003,0,101,1,1
102548,8721,347619996,"Bellevue Transit Center Crossroads","LOCAL",1,7252957,30672003,0,101,1,1
102548,8721,347620006,"Bellevue Transit Center Crossroads","LOCAL",1,7252954,30672003,0,101,1,1
102548,8721,347620016,"Bellevue Transit Center Crossroads","LOCAL",1,7252961,30672003,0,101,1,1
102548,8721,347620056,"Bellevue Transit Center Crossroads","LOCAL",1,7252954,30672003,0,101,1,1
102548,8721,347620116,"Bellevue Transit Center Crossroads","LOCAL",1,7252956,30672003,0,101,1,1
102548,8721,347620126,"Bellevue Transit Center Crossroads","LOCAL",1,7252959,30672003,0,101,1,1
102548,8721,347620156,"Bellevue Transit Center Crossroads","LOCAL",1,7252959,30672003,0,101,1,1
102548,8721,347620186,"Bellevue Transit Center Crossroads","LOCAL",1,7252959,30672003,0,101,1,1
102548,8721,347620206,"Bellevue Transit Center Crossroads","LOCAL",1,7252959,30672003,0,101,1,1
102548,8721,347620216,"Bellevue Transit Center Crossroads","LOCAL",1,7252954,30672003,0,101,1,1
102548,8721,347620236,"Bellevue Transit Center Crossroads","LOCAL",1,7252957,30672003,0,101,1,1
102548,8721,347620276,"Bellevue Transit Center Crossroads","LOCAL",1,7252961,30672003,0,101,1,1
102548,8721,347620286,"Bellevue Transit Center Crossroads","LOCAL",1,7252955,30672003,0,101,1,1
102548,8721,347620306,"Bellevue Transit Center Crossroads","LOCAL",1,7252955,30672003,0,101,1,1
102548,8721,347620326,"Bellevue Transit Center Crossroads","LOCAL",1,7252956,30672003,0,101,1,1
102548,8721,347620346,"Bellevue Transit Center Crossroads","LOCAL",1,7252958,30672003,0,101,1,1
102548,8721,347620376,"Bellevue Transit Center Crossroads","LOCAL",1,7252957,30672003,0,101,1,1
102548,8721,347620386,"Bellevue Transit Center Crossroads","LOCAL",1,7252955,30672003,0,101,1,1
102548,8721,347620396,"Bellevue Transit Center Crossroads","LOCAL",1,7252957,30672003,0,101,1,1
102548,8721,347620406,"Bellevue Transit Center Crossroads","LOCAL",1,7252955,30672003,0,101,1,1
102548,8721,347620416,"Bellevue Transit Center Crossroads","LOCAL",1,7252954,30672003,0,101,1,1
102548,8721,347620446,"Bellevue Transit Center Crossroads","LOCAL",1,7252955,30672003,0,101,1,1
102548,8721,347620456,"Bellevue Transit Center Crossroads","LOCAL",1,7252957,30672003,0,101,1,1
102548,8721,347620496,"Bellevue Transit Center Crossroads","LOCAL",1,7252956,30672003,0,101,1,1
102548,8721,347620516,"Bellevue Transit Center Crossroads","LOCAL",1,7252961,30672003,0,101,1,1
102548,8721,347620526,"Bellevue Transit Center Crossroads","LOCAL",1,7252955,30672003,0,101,1,1
102548,8721,347620556,"Bellevue Transit Center Crossroads","LOCAL",1,7252958,30672003,0,101,1,1
102548,8721,347620566,"Bellevue Transit Center Crossroads","LOCAL",1,7252960,30672003,0,101,1,1
102548,8721,347620576,"Bellevue Transit Center Crossroads","LOCAL",1,7252956,30672003,0,101,1,1
102548,8721,347620596,"Bellevue Transit Center Crossroads","LOCAL",1,7252957,30672003,0,101,1,1
102548,8721,347620616,"Bellevue Transit Center Crossroads","LOCAL",1,7252958,30672003,0,101,1,1
102548,8721,347620626,"Bellevue Transit Center Crossroads","LOCAL",1,7252959,30672003,0,101,1,1
102548,8721,347620686,"Bellevue Transit Center Crossroads","LOCAL",1,7252958,30672003,0,101,1,1
102548,8721,347620706,"Bellevue Transit Center Crossroads","LOCAL",1,7252958,30672003,0,101,1,1
102548,8721,347620716,"Bellevue Transit Center Crossroads","LOCAL",1,7252957,30672003,0,101,1,1
102548,8721,347620736,"Bellevue Transit Center Crossroads","LOCAL",1,7252959,30672003,0,101,1,1
102548,8721,347620746,"Bellevue Transit Center Crossroads","LOCAL",1,7252954,30672003,0,101,1,1
102548,8721,347620776,"Bellevue Transit Center Crossroads","LOCAL",1,7252954,30672003,0,101,1,1
102548,8721,347620806,"Bellevue Transit Center Crossroads","LOCAL",1,7252954,30672003,0,101,1,1
102548,8721,347620826,"Bellevue Transit Center Crossroads","LOCAL",1,7252957,30672003,0,101,1,1
102548,8721,347620836,"Bellevue Transit Center Crossroads","LOCAL",1,7252961,30672003,0,101,1,1
102548,8721,347620866,"Bellevue Transit Center Crossroads","LOCAL",1,7252954,30672003,0,101,1,1
102548,8721,347620876,"Bellevue Transit Center Crossroads","LOCAL",1,7252955,30672003,0,101,1,1
102548,8721,347620916,"Bellevue Transit Center Crossroads","LOCAL",1,7252961,30672003,0,101,1,1
102548,8721,347620926,"Bellevue Transit Center Crossroads","LOCAL",1,7252956,30672003,0,101,1,1
102548,8721,347620936,"Bellevue Transit Center Crossroads","LOCAL",1,7252960,30672003,0,101,1,1
102548,8721,347620966,"Bellevue Transit Center Crossroads","LOCAL",1,7252958,30672003,0,101,1,1
102548,8721,347620986,"Bellevue Transit Center Crossroads","LOCAL",1,7252955,30672003,0,101,1,1
102548,8721,347620996,"Bellevue Transit Center Crossroads","LOCAL",1,7252959,30672003,0,101,1,1
102548,8721,347621006,"Bellevue Transit Center Crossroads","LOCAL",1,7252956,30672003,0,101,1,1
102548,8721,347621036,"Bellevue Transit Center Crossroads","LOCAL",1,7252956,30672003,0,101,1,1
102548,8721,347621056,"Bellevue Transit Center Crossroads","LOCAL",1,7252959,30672003,0,101,1,1
100236,12343,347630496,"Redmond","EXPRESS",0,7253025,41545006,0,501,1,1
100236,12343,347630506,"Downtown Seattle","EXPRESS",1,7253026,30545007,0,501,1,1
100236,12343,347630536,"Downtown Seattle","EXPRESS",1,7253028,30545007,0,501,1,1
100236,12343,347630556,"Redmond","EXPRESS",0,7253027,41545006,0,501,1,1
100236,12343,347630576,"Redmond","EXPRESS",0,7253026,41545006,0,501,1,1
100236,12343,347630586,"Downtown Seattle","EXPRESS",1,7253025,30545007,0,501,1,1
100236,12343,347630616,"Redmond","EXPRESS",0,7253028,41545006,0,501,1,1
100236,12343,347630626,"Downtown Seattle","EXPRESS",1,7253027,30545007,0,501,1,1
100236,12343,347630656,"Redmond","EXPRESS",0,7253025,41545006,0,501,1,1
100236,12343,347630666,"Downtown Seattle","EXPRESS",1,7253026,30545007,0,501,1,1
100236,12343,347630696,"Redmond","EXPRESS",0,7253027,41545006,0,501,1,1
100236,12343,347630706,"Downtown Seattle","EXPRESS",1,7253028,30545007,0,501,1,1
100236,12343,347630716,"Redmond","EXPRESS",0,7253026,41545006,0,501,1,1
100236,12343,347630746,"Downtown Seattle","EXPRESS",1,7253025,30545007,0,501,1,1
100236,12343,347630756,"Redmond","EXPRESS",0,7253029,41545006,0,501,1,1
100236,12343,347630786,"Downtown Seattle","EXPRESS",1,7253026,30545007,0,501,1,1
100236,12343,347630796,"Downtown Seattle","EXPRESS",1,7253027,30545007,0,501,1,1
100236,12343,347630806,"Redmond","EXPRESS",0,7253028,41545006,0,501,1,1
100236,12343,347630836,"Redmond","EXPRESS",0,7253025,41545006,0,501,1,1
100236,12343,347630866,"Redmond","EXPRESS",0,7253027,41545006,0,501,1,1
100236,12343,347630876,"Downtown Seattle","EXPRESS",1,7253028,30545007,0,501,1,1
100236,12343,347630886,"Downtown Seattle","EXPRESS",1,7253029,30545007,0,501,1,1
100236,12343,347630916,"Downtown Seattle","EXPRESS",1,7253025,30545007,0,501,1,1
100236,12343,347630926,"Redmond","EXPRESS",0,7253029,41545006,0,501,1,1
100236,12343,347630936,"Redmond","EXPRESS",0,7253026,41545006,0,501,1,1
100236,12343,347630986,"Downtown Seattle","EXPRESS",1,7253026,30545007,0,501,1,1
100236,12343,347630996,"Redmond","EXPRESS",0,7253028,41545006,0,501,1,1
100236,12343,347631006,"Redmond","EXPRESS",0,7253025,41545006,0,501,1,1
100236,12343,347631016,"Downtown Seattle","EXPRESS",1,7253027,30545007,0,501,1,1
100236,12343,347631026,"Downtown Seattle","EXPRESS",1,7253028,30545007,0,501,1,1
100236,12343,347631036,"Redmond","EXPRESS",0,7253027,41545006,0,501,1,1
100236,12343,347631046,"Redmond","EXPRESS",0,7253026,41545006,0,501,1,1
100236,12343,347631056,"Downtown Seattle","EXPRESS",1,7253029,30545007,0,501,1,1
100236,12343,347631066,"Downtown Seattle","EXPRESS",1,7253030,30545007,0,501,1,1
100236,12343,347631156,"Redmond","EXPRESS",0,7253029,41545006,0,501,1,1
100236,12343,347631166,"Downtown Seattle","EXPRESS",1,7253026,30545007,0,501,1,1
100236,12343,347631176,"Redmond","EXPRESS",0,7253028,41545006,0,501,1,1
100236,12343,347631186,"Downtown Seattle","EXPRESS",1,7253027,30545007,0,501,1,1
100236,12343,347631196,"Downtown Seattle","EXPRESS",1,7253029,30545007,0,501,1,1
100236,12343,347631206,"Redmond","EXPRESS",0,7253030,41545006,0,501,1,1
100236,12343,347631366,"Redmond","EXPRESS",0,7253027,41545006,0,501,1,1
100236,12343,347631376,"Redmond","EXPRESS",0,7253026,41545006,0,501,1,1
100236,12343,347631386,"Downtown Seattle","EXPRESS",1,7253028,30545007,0,501,1,1
100236,12343,347631396,"Downtown Seattle","EXPRESS",1,7253027,30545007,0,501,1,1
100236,12343,347631406,"Redmond","EXPRESS",0,7253028,41545006,0,501,1,1
100236,12343,347631416,"Downtown Seattle","EXPRESS",1,7253026,30545007,0,501,1,1
100236,12343,347631426,"Redmond","EXPRESS",0,7253030,41545006,0,501,1,1
100236,12343,347631436,"Redmond","EXPRESS",0,7253029,41545006,0,501,1,1
100236,12343,347631446,"Downtown Seattle","EXPRESS",1,7253029,30545007,0,501,1,1
100236,12343,347631456,"Downtown Seattle","EXPRESS",1,7253030,30545007,0,501,1,1
100236,12343,347631466,"Redmond","EXPRESS",0,7253026,41545006,0,501,1,1
100236,12343,347631736,"Redmond","EXPRESS",0,7253029,41545006,0,501,1,1
100236,12343,347631746,"Downtown Seattle","EXPRESS",1,7253030,30545007,0,501,1,1
100236,12343,347631756,"Downtown Seattle","EXPRESS",1,7253028,30545007,0,501,1,1
100236,12343,347631766,"Downtown Seattle","EXPRESS",1,7253026,30545007,0,501,1,1
100236,12343,347631776,"Redmond","EXPRESS",0,7253028,41545006,0,501,1,1
100236,12343,347631786,"Redmond","EXPRESS",0,7253030,41545006,0,501,1,1
100236,12343,347631796,"Downtown Seattle","EXPRESS",1,7253029,30545007,0,501,1,1
100236,12343,347632026,"Downtown Seattle","EXPRESS",1,7253030,30545007,0,501,1,1
100236,12343,347632036,"Downtown Seattle","EXPRESS",1,7253029,30545007,0,501,1,1
100236,12343,347632046,"Redmond","EXPRESS",0,7253029,41545006,0,501,1,1
100236,12343,347632056,"Redmond","EXPRESS",0,7253030,41545006,0,501,1,1
100236,12343,347632616,"Redmond","EXPRESS",0,7253029,41545006,0,501,1,1
100236,69014,350247086,"Downtown Seattle","EXPRESS",1,7253093,30545007,0,501,1,1
100236,69014,350247176,"Downtown Seattle","EXPRESS",1,7253124,30545007,0,501,1,1
100236,69014,350247186,"Downtown Seattle","EXPRESS",1,7253044,30545007,0,501,1,1
100236,69014,350247356,"Downtown Seattle","EXPRESS",1,7253123,30545007,0,501,1,1
100236,69014,350247556,"Downtown Seattle","EXPRESS",1,7253123,30545007,0,501,1,1
100236,69014,350247566,"Downtown Seattle","EXPRESS",1,7253116,30545007,0,501,1,1
100481,8721,350885626,"Seacrest Marina","LOCAL",1,7252688,20775004,0,300,1,1
100481,8721,350885636,"Seacrest Marina","LOCAL",1,7252689,20775004,0,300,1,1
100481,8721,350885646,"Seacrest Marina","LOCAL",1,7252688,20775004,0,300,1,1
100481,8721,350885656,"Seacrest Marina","LOCAL",1,7252689,20775004,0,300,1,1
100481,8721,350885666,"Seacrest Marina","LOCAL",1,7252688,20775004,0,300,1,1
100481,8721,350885676,"Seacrest Marina","LOCAL",1,7252689,20775004,0,300,1,1
100481,8721,350885686,"Seacrest Marina","LOCAL",1,7252688,20775004,0,300,1,1
100481,8721,350885696,"Seacrest Marina","LOCAL",1,7252689,20775004,0,300,1,1
100481,8721,350885706,"Seacrest Marina","LOCAL",1,7252688,20775004,0,300,1,1
100481,8721,350885716,"Seacrest Marina","LOCAL",1,7252689,20775004,0,300,1,1
100481,8721,350885726,"Seacrest Marina","LOCAL",1,7252688,20775004,0,300,1,1
100481,8721,350885736,"Seacrest Marina","LOCAL",1,7252701,20775004,0,300,1,1
100481,8721,350885746,"Seacrest Marina","LOCAL",1,7252688,20775004,0,300,1,1
100481,8721,350885756,"Seacrest Marina","LOCAL",1,7252701,20775004,0,300,1,1
100481,8721,350885766,"Seacrest Marina","LOCAL",1,7252688,20775004,0,300,1,1
100481,8721,350885776,"Seacrest Marina","LOCAL",1,7252700,20775004,0,300,1,1
100481,8721,350885786,"Seacrest Marina","LOCAL",1,7252701,20775004,0,300,1,1
100481,8721,350885796,"Seacrest Marina","LOCAL",1,7252700,20775004,0,300,1,1
100481,8721,350885806,"Seacrest Marina","LOCAL",1,7252701,20775004,0,300,1,1
100481,8721,350885816,"Seacrest Marina","LOCAL",1,7252688,20775004,0,300,1,1
100481,8721,350885826,"Seacrest Marina","LOCAL",1,7252701,20775004,0,300,1,1
100481,8721,350885836,"Seacrest Marina","LOCAL",1,7252700,20775004,0,300,1,1
100481,8721,350885846,"Seacrest Marina","LOCAL",1,7252701,20775004,0,300,1,1
100272,8721,350886056,"Alaska Junction","LOCAL",1,7252701,20773002,0,300,1,1
100272,8721,350886286,"Alaska Junction","LOCAL",1,7252688,20773002,0,300,1,1
100272,8721,350886296,"Alaska Junction","LOCAL",1,7252689,20773002,0,300,1,1
100272,8721,350886306,"Alaska Junction","LOCAL",1,7252688,20773002,0,300,1,1
100272,8721,350886316,"Alaska Junction","LOCAL",1,7252689,20773002,0,300,1,1
100272,8721,350886326,"Alaska Junction","LOCAL",1,7252688,20773002,0,300,1,1
100272,8721,350886336,"Alaska Junction","LOCAL",1,7252689,20773002,0,300,1,1
100272,8721,350886346,"Alaska Junction","LOCAL",1,7252688,20773002,0,300,1,1
100272,8721,350886356,"Alaska Junction","LOCAL",1,7252689,20773002,0,300,1,1
100272,8721,350886366,"Alaska Junction","LOCAL",1,7252688,20773002,0,300,1,1
100272,8721,350886376,"Alaska Junction","LOCAL",1,7252689,20773002,0,300,1,1
100272,8721,350886386,"Alaska Junction","LOCAL",1,7252688,20773002,0,300,1,1
100272,8721,350886396,"Alaska Junction","LOCAL",1,7252701,20773002,0,300,1,1
100272,8721,350886406,"Alaska Junction","LOCAL",1,7252688,20773002,0,300,1,1
100272,8721,350886416,"Alaska Junction","LOCAL",1,7252701,20773002,0,300,1,1
100272,8721,350886426,"Alaska Junction","LOCAL",1,7252688,20773002,0,300,1,1
100272,8721,350886436,"Alaska Junction","LOCAL",1,7252701,20773002,0,300,1,1
100272,8721,350886446,"Alaska Junction","LOCAL",1,7252688,20773002,0,300,1,1
100272,8721,350886456,"Alaska Junction","LOCAL",1,7252701,20773002,0,300,1,1
100272,8721,350886466,"Alaska Junction","LOCAL",1,7252700,20773002,0,300,1,1
100272,8721,350886476,"Alaska Junction","LOCAL",1,7252701,20773002,0,300,1,1
100272,8721,350886486,"Alaska Junction","LOCAL",1,7252700,20773002,0,300,1,1
100481,11977,350897836,"Seacrest Marina","LOCAL",1,7252713,20775004,0,300,1,1
100481,11977,350897846,"Seacrest Marina","LOCAL",1,7252714,20775004,0,300,1,1
100481,11977,350897856,"Seacrest Marina","LOCAL",1,7252713,20775004,0,300,1,1
100481,11977,350897866,"Seacrest Marina","LOCAL",1,7252714,20775004,0,300,1,1
100481,11977,350897876,"Seacrest Marina","LOCAL",1,7252713,20775004,0,300,1,1
100481,11977,350897886,"Seacrest Marina","LOCAL",1,7252714,20775004,0,300,1,1
100481,11977,350897896,"Seacrest Marina","LOCAL",1,7252713,20775004,0,300,1,1
100481,11977,350897906,"Seacrest Marina","LOCAL",1,7252714,20775004,0,300,1,1
100481,11977,350897916,"Seacrest Marina","LOCAL",1,7252713,20775004,0,300,1,1
100481,11977,350897926,"Seacrest Marina","LOCAL",1,7252714,20775004,0,300,1,1
100481,11977,350897936,"Seacrest Marina","LOCAL",1,7252713,20775004,0,300,1,1
100481,11977,350897946,"Seacrest Marina","LOCAL",1,7252714,20775004,0,300,1,1
100481,11977,350897956,"Seacrest Marina","LOCAL",1,7252715,20775004,0,300,1,1
100481,11977,350897966,"Seacrest Marina","LOCAL",1,7252716,20775004,0,300,1,1
100481,11977,350897976,"Seacrest Marina","LOCAL",1,7252715,20775004,0,300,1,1
100481,11977,350897986,"Seacrest Marina","LOCAL",1,7252715,20775004,0,300,1,1
100481,11977,350897996,"Seacrest Marina","LOCAL",1,7252716,20775004,0,300,1,1
100481,11977,350898006,"Seacrest Marina","LOCAL",1,7252715,20775004,0,300,1,1
100481,11977,350898016,"Seacrest Marina","LOCAL",1,7252716,20775004,0,300,1,1
100481,11977,350898026,"Seacrest Marina","LOCAL",1,7252715,20775004,0,300,1,1
100481,11977,350898036,"Seacrest Marina","LOCAL",1,7252716,20775004,0,300,1,1
100481,11977,350898046,"Seacrest Marina","LOCAL",1,7252715,20775004,0,300,1,1
100481,11977,350898056,"Seacrest Marina","LOCAL",1,7252716,20775004,0,300,1,1
100272,11977,350898266,"Alaska Junction","LOCAL",1,7252716,20773002,0,300,1,1
100272,11977,350898496,"Alaska Junction","LOCAL",1,7252713,20773002,0,300,1,1
100272,11977,350898506,"Alaska Junction","LOCAL",1,7252714,20773002,0,300,1,1
100272,11977,350898516,"Alaska Junction","LOCAL",1,7252713,20773002,0,300,1,1
100272,11977,350898526,"Alaska Junction","LOCAL",1,7252714,20773002,0,300,1,1
100272,11977,350898536,"Alaska Junction","LOCAL",1,7252713,20773002,0,300,1,1
100272,11977,350898546,"Alaska Junction","LOCAL",1,7252714,20773002,0,300,1,1
100272,11977,350898556,"Alaska Junction","LOCAL",1,7252713,20773002,0,300,1,1
100272,11977,350898566,"Alaska Junction","LOCAL",1,7252714,20773002,0,300,1,1
100272,11977,350898576,"Alaska Junction","LOCAL",1,7252713,20773002,0,300,1,1
100272,11977,350898586,"Alaska Junction","LOCAL",1,7252714,20773002,0,300,1,1
100272,11977,350898596,"Alaska Junction","LOCAL",1,7252715,20773002,0,300,1,1
100272,11977,350898606,"Alaska Junction","LOCAL",1,7252716,20773002,0,300,1,1
100272,11977,350898616,"Alaska Junction","LOCAL",1,7252715,20773002,0,300,1,1
100272,11977,350898626,"Alaska Junction","LOCAL",1,7252716,20773002,0,300,1,1
100272,11977,350898636,"Alaska Junction","LOCAL",1,7252715,20773002,0,300,1,1
100272,11977,350898646,"Alaska Junction","LOCAL",1,7252716,20773002,0,300,1,1
100272,11977,350898656,"Alaska Junction","LOCAL",1,7252715,20773002,0,300,1,1
100272,11977,350898666,"Alaska Junction","LOCAL",1,7252716,20773002,0,300,1,1
100272,11977,350898676,"Alaska Junction","LOCAL",1,7252715,20773002,0,300,1,1
100272,11977,350898686,"Alaska Junction","LOCAL",1,7252716,20773002,0,300,1,1
100272,11977,350898696,"Alaska Junction","LOCAL",1,7252715,20773002,0,300,1,1
100336,11977,350898796,"West Seattle Water Taxi","LOCAL",0,7252730,31973002,0,700,1,1
100336,11977,350898806,"West Seattle Water Taxi","LOCAL",0,7252730,31973002,0,700,1,1
100336,11977,350898816,"West Seattle Water Taxi","LOCAL",0,7252730,31973002,0,700,1,1
100336,11977,350898826,"West Seattle Water Taxi","LOCAL",0,7252730,31973002,0,700,1,1
100336,11977,350898836,"West Seattle Water Taxi","LOCAL",0,7252730,31973002,0,700,1,1
100336,11977,350898846,"West Seattle Water Taxi","LOCAL",0,7252730,31973002,0,700,1,1
100336,11977,350898856,"West Seattle Water Taxi","LOCAL",0,7252730,31973002,0,700,1,1
100336,11977,350898866,"West Seattle Water Taxi","LOCAL",0,7252730,31973002,0,700,1,1
100336,11977,350898876,"West Seattle Water Taxi","LOCAL",0,7252730,31973002,0,700,1,1
100336,11977,350898886,"West Seattle Water Taxi","LOCAL",0,7252730,31973002,0,700,1,1
100336,11977,350898896,"West Seattle Water Taxi","LOCAL",0,7252730,31973002,0,700,1,1
100336,11977,350898946,"Downtown Seattle Water Taxi","LOCAL",1,7252730,40973001,0,700,1,1
100336,11977,350898956,"Downtown Seattle Water Taxi","LOCAL",1,7252730,40973001,0,700,1,1
100336,11977,350898966,"Downtown Seattle Water Taxi","LOCAL",1,7252730,40973001,0,700,1,1
100336,11977,350898986,"Downtown Seattle Water Taxi","LOCAL",1,7252730,40973001,0,700,1,1
100336,11977,350899026,"Downtown Seattle Water Taxi","LOCAL",1,7252730,40973001,0,700,1,1
100336,11977,350899036,"Downtown Seattle Water Taxi","LOCAL",1,7252730,40973001,0,700,1,1
100336,11977,350899046,"Downtown Seattle Water Taxi","LOCAL",1,7252730,40973001,0,700,1,1
100336,11977,350899056,"Downtown Seattle Water Taxi","LOCAL",1,7252730,40973001,0,700,1,1
100336,11977,350899066,"Downtown Seattle Water Taxi","LOCAL",1,7252730,40973001,0,700,1,1
100336,11977,350899076,"Downtown Seattle Water Taxi","LOCAL",1,7252730,40973001,0,700,1,1
100336,11977,350899086,"Downtown Seattle Water Taxi","LOCAL",1,7252730,40973001,0,700,1,1
100236,8721,353312256,"Redmond","EXPRESS",0,7252968,41545006,0,501,1,1
100236,8721,353312276,"Downtown Seattle","EXPRESS",1,7252968,30545007,0,501,1,1
100236,8721,353312286,"Redmond","EXPRESS",0,7252968,41545006,0,501,1,1
100236,8721,353312326,"Redmond","EXPRESS",0,7252970,41545006,0,501,1,1
100236,8721,353312336,"Downtown Seattle","EXPRESS",1,7252969,30545007,0,501,1,1
100236,8721,353312346,"Redmond","EXPRESS",0,7252970,41545006,0,501,1,1
100236,8721,353312356,"Redmond","EXPRESS",0,7252969,41545006,0,501,1,1
100236,8721,353312366,"Downtown Seattle","EXPRESS",1,7252970,30545007,0,501,1,1
100236,8721,353312376,"Redmond","EXPRESS",0,7252969,41545006,0,501,1,1
100236,8721,353312386,"Downtown Seattle","EXPRESS",1,7252968,30545007,0,501,1,1
100236,8721,353312426,"Downtown Seattle","EXPRESS",1,7252969,30545007,0,501,1,1
100236,8721,353312436,"Redmond","EXPRESS",0,7252971,41545006,0,501,1,1
100236,8721,353312446,"Downtown Seattle","EXPRESS",1,7252971,30545007,0,501,1,1
100236,8721,353312456,"Downtown Seattle","EXPRESS",1,7252971,30545007,0,501,1,1
100236,8721,353312486,"Downtown Seattle","EXPRESS",1,7252969,30545007,0,501,1,1
100236,8721,353312506,"Redmond","EXPRESS",0,7252971,41545006,0,501,1,1
100236,8721,353312516,"Redmond","EXPRESS",0,7252968,41545006,0,501,1,1
100236,8721,353312526,"Downtown Seattle","EXPRESS",1,7252970,30545007,0,501,1,1
100236,8721,353312556,"Redmond","EXPRESS",0,7252972,41545006,0,501,1,1
100236,8721,353312566,"Downtown Seattle","EXPRESS",1,7252972,30545007,0,501,1,1
100236,8721,353312586,"Downtown Seattle","EXPRESS",1,7252971,30545007,0,501,1,1
100236,8721,353312596,"Redmond","EXPRESS",0,7252969,41545006,0,501,1,1
100236,8721,353312616,"Redmond","EXPRESS",0,7252970,41545006,0,501,1,1
100236,8721,353312636,"Downtown Seattle","EXPRESS",1,7252968,30545007,0,501,1,1
100236,8721,353312656,"Redmond","EXPRESS",0,7252972,41545006,0,501,1,1
100236,8721,353312686,"Downtown Seattle","EXPRESS",1,7252970,30545007,0,501,1,1
100236,8721,353312706,"Redmond","EXPRESS",0,7252971,41545006,0,501,1,1
100236,8721,353312716,"Downtown Seattle","EXPRESS",1,7252972,30545007,0,501,1,1
100236,8721,353312726,"Downtown Seattle","EXPRESS",1,7252969,30545007,0,501,1,1
100236,8721,353312736,"Redmond","EXPRESS",0,7252968,41545006,0,501,1,1
100236,8721,353312786,"Redmond","EXPRESS",0,7252972,41545006,0,501,1,1
100236,8721,353312806,"Downtown Seattle","EXPRESS",1,7252971,30545007,0,501,1,1
100236,8721,353312826,"Redmond","EXPRESS",0,7252969,41545006,0,501,1,1
100236,8721,353312836,"Redmond","EXPRESS",0,7252970,41545006,0,501,1,1
100236,8721,353312846,"Downtown Seattle","EXPRESS",1,7252973,30545007,0,501,1,1
100236,8721,353312856,"Downtown Seattle","EXPRESS",1,7252974,30545007,0,501,1,1
100236,8721,353312866,"Redmond","EXPRESS",0,7252971,41545006,0,501,1,1
100236,8721,353312916,"Downtown Seattle","EXPRESS",1,7252972,30545007,0,501,1,1
100236,8721,353312926,"Downtown Seattle","EXPRESS",1,7252969,30545007,0,501,1,1
100236,8721,353312936,"Redmond","EXPRESS",0,7252973,41545006,0,501,1,1
100236,8721,353312956,"Redmond","EXPRESS",0,7252974,41545006,0,501,1,1
100236,8721,353312976,"Downtown Seattle","EXPRESS",1,7252973,30545007,0,501,1,1
100236,8721,353312986,"Redmond","EXPRESS",0,7252969,41545006,0,501,1,1
100236,8721,353313026,"Downtown Seattle","EXPRESS",1,7252971,30545007,0,501,1,1
100236,8721,353313076,"Downtown Seattle","EXPRESS",1,7252974,30545007,0,501,1,1
100236,8721,353313096,"Redmond","EXPRESS",0,7252971,41545006,0,501,1,1
